iter	RMSE
560	0.05588892302
561	0.0558223131
562	0.05575445047
563	0.05570599455
564	0.05563841261
565	0.055581532
566	0.05557225238
567	0.05546812174
568	0.05538892366
569	0.05528462041
570	0.05523294112
571	0.05514610476
572	0.0551135348
573	0.05506484362
574	0.05497351801
575	0.05496743937
576	0.05487727474
577	0.05481490661
578	0.05474261376
579	0.05470251197
580	0.0546272637
581	0.05455344957
582	0.05447604225
583	0.05441155108
584	0.05435386422
585	0.05425243941
586	0.0541909748
587	0.05412518442
588	0.05407000067
589	0.05400477329
590	0.05393949381
591	0.05387825319
592	0.05382102862
593	0.05377114569
594	0.05371416018
595	0.05369036139
596	0.05362046533
597	0.05357571107
598	0.05352415515
599	0.0534471488
600	0.05337241483
601	0.0533155655
602	0.05325865766
603	0.05318678786
604	0.05313679181
605	0.05309520065
606	0.05303583117
607	0.05298773544
608	0.05292951082
609	0.05286372455
610	0.05282082381
611	0.05277232493
612	0.05271214121
613	0.05262921381
614	0.05255479014
615	0.05251618275
616	0.05251160604
617	0.05240797196
618	0.05239718947
619	0.05238908201
620	0.0523696924
621	0.05233322625
622	0.05226723006
623	0.05224302799
624	0.05217348484
625	0.05208658775
626	0.05200897704
627	0.05194864098
628	0.05191721995
629	0.05184282331
630	0.05183814265
631	0.05178658458
632	0.05175615895
633	0.05170185345
634	0.051650148
635	0.0515989217
636	0.05153223239
637	0.05141792604
638	0.05137155989
639	0.05136076087
640	0.05135489234
641	0.05129692772
642	0.05129220546
643	0.05124559072
644	0.0511610675
645	0.05114938373
646	0.0510696302
647	0.05103965324
648	0.05099507758
649	0.05092911126
650	0.05086360008
651	0.05085975011
652	0.05077196189
653	0.05069676948
654	0.0506361191
655	0.05055147479
656	0.05051654397
657	0.05046293171
658	0.05045704436
659	0.05039067964
660	0.05032910877
661	0.05029253522
662	0.05021079028
663	0.05016629934
664	0.05012993024
665	0.05006766214
666	0.05004477052
667	0.04995252376
668	0.04987641543
669	0.04979229334
670	0.04974375559
671	0.04969015289
672	0.04968550281
673	0.04958095683
674	0.04952568448
675	0.04947223621
676	0.04943937336
677	0.04941867936
678	0.04935244487
679	0.04929693447
680	0.04924736363
681	0.04919337933
682	0.04916017906
683	0.0490656328
684	0.04900903596
685	0.04895871727
686	0.04891326345
687	0.04886594777
688	0.04885502837
689	0.04878976448
690	0.04876589224
691	0.04873677387
692	0.04866735878
693	0.04863223148
694	0.04858590206
695	0.04853659271
696	0.04852829758
697	0.04848311865
698	0.04841259866
699	0.04834336123
700	0.04828626992
701	0.04828078517
702	0.04824784834
703	0.04822867048
704	0.04816465339
705	0.0480794903
706	0.04802626248
707	0.04795272274
708	0.04791361237
709	0.04786911789
710	0.04782748824
711	0.04779221897
712	0.0477443928
713	0.04771452998
714	0.04765224677
715	0.04762419636
716	0.04757852986
717	0.0475219345
718	0.04749359778
719	0.04746810828
720	0.04741616806
721	0.04739434685
722	0.04737409968
723	0.0473534207
724	0.04733861824
725	0.04728577281
726	0.04727712934
727	0.04721773562
728	0.04720356552
729	0.04717044907
730	0.04708993422
731	0.04703860127
732	0.04701653515
733	0.04695832076
734	0.04689993653
735	0.04688672084
736	0.04682634154
737	0.04679242621
738	0.04671660843
739	0.04668843727
740	0.04662705582
741	0.04658977593
742	0.04657326139
743	0.04649165001
744	0.04640692275
745	0.04638801423
746	0.04633239308
747	0.0462816884
748	0.04623053159
749	0.04615718496
750	0.04611063311
751	0.04606936241
752	0.04601156272
753	0.04594273721
754	0.04588295291
755	0.04581450346
756	0.0457409181
757	0.04572302865
758	0.04566843259
759	0.04562574058
760	0.04557714428
761	0.04551873779
762	0.04543946402
763	0.04537722489
764	0.04533859219
765	0.04531792373
766	0.04530087498
767	0.0452240859
768	0.04515775649
769	0.04512286554
770	0.04509619983
771	0.04503134666
772	0.04494944537
773	0.04489646677
774	0.0448692568
775	0.04482940865
776	0.04477205233
777	0.04471766925
778	0.04466600738
779	0.04465754348
780	0.04463500699
781	0.04457501856
782	0.04452807882
783	0.04448755448
784	0.04444459571
785	0.04441195243
786	0.0443327736
787	0.0442678064
788	0.04419018088
789	0.04413836036
790	0.04413067613
791	0.04408572344
792	0.04407204053
793	0.04401662589
794	0.04395584995
795	0.04391436046
796	0.0438573257
797	0.04381220314
798	0.04376608852
799	0.0437567756
800	0.04366825619
801	0.04361265712
802	0.04357751149
803	0.04351320605
804	0.04347163058
805	0.04346589604
806	0.04346054813
807	0.04338782825
808	0.04337475945
809	0.04333172577
810	0.04330667725
811	0.04326655121
812	0.04320942484
813	0.04314733325
814	0.04309607376
815	0.04302104783
816	0.04294693666
817	0.04287636311
818	0.04283302656
819	0.04278588029
820	0.0427402493
821	0.04269787593
822	0.04265703681
823	0.04261850681
824	0.04258812879
825	0.042535861
826	0.04251919617
827	0.04247611402
828	0.04244069396
829	0.04240270174
830	0.04233530622
831	0.04227134689
832	0.04221865223
833	0.04217457222
834	0.04214618806
835	0.04208902141
836	0.04203417669
837	0.04197668247
838	0.04195843396
839	0.0419072071
840	0.04185198616
841	0.04179555728
842	0.04173626043
843	0.04172992827
844	0.04169464243
845	0.04162899452
846	0.04158905255
847	0.0415449611
848	0.04151319375
849	0.04149051336
850	0.0414521442
851	0.04136611038
852	0.04133712774
853	0.04129692194
854	0.0412539235
855	0.0412066376
856	0.04118867738
857	0.04113908202
858	0.04110201754
859	0.04105488392
860	0.04102021561
861	0.04097463297
862	0.04090478281
863	0.04085326121
864	0.04081422579
865	0.04081011235
866	0.04078523097
867	0.04077027329
868	0.04072964288
869	0.04069736655
870	0.04064272445
871	0.0405954908
872	0.04052478271
873	0.04049963068
874	0.04049036433
875	0.04044907412
876	0.04037379397
877	0.04033345734
878	0.04027756945
879	0.04023435183
880	0.04019861655
881	0.0401619629
882	0.04011963939
883	0.04007598015
884	0.04006864464
885	0.04001988256
886	0.03999685507
887	0.03994818703
888	0.03988411106
889	0.03984073892
890	0.03978950072
891	0.03974446707
892	0.03973829117
893	0.03967780565
894	0.03965703145
895	0.03961658931
896	0.03958932008
897	0.03954404858
898	0.03953870386
899	0.03950472947
900	0.03948490588
901	0.03945739166
902	0.03942017273
903	0.03938622474
904	0.03935312281
905	0.03929589706
906	0.03923374387
907	0.03918827927
908	0.03913700203
909	0.03910468597
910	0.03909413211
911	0.03905730594
912	0.03901337889
913	0.03895874776
914	0.0389198784
915	0.03889113992
916	0.03884158931
917	0.03881372189
918	0.03879176115
919	0.03875892379
920	0.03875698134
921	0.03871326827
922	0.03869671689
923	0.03865214726
924	0.03858954543
925	0.03857699744
926	0.03854088339
927	0.03850106308
928	0.03844886067
929	0.03843019483
930	0.03835158451
931	0.03832559975
932	0.0383057639
933	0.03826182785
934	0.03822880358
935	0.03820471463
936	0.03818710501
937	0.03814739458
938	0.03811472722
939	0.03808156055
940	0.03804675784
941	0.03798292105
942	0.03795032823
943	0.03790848174
944	0.03786538525
945	0.03780932327
946	0.03779310488
947	0.03774111093
948	0.03769517232
949	0.03765802516
950	0.03761923165
951	0.03760870641
952	0.03754447183
953	0.0374956936
954	0.03743897539
955	0.03739601023
956	0.03738740126
957	0.03735237208
958	0.03731872236
959	0.03728656457
960	0.03725849204
961	0.03720745424
962	0.037195879
963	0.03718647149
964	0.03717333386
965	0.03715267643
966	0.03712716087
967	0.03710001528
968	0.03706235743
969	0.03705452231
970	0.03699723035
971	0.03695918891
972	0.03692000819
973	0.03690947864
974	0.03687761512
975	0.03687281722
976	0.03684762821
977	0.03683341109
978	0.03680600358
979	0.03680486792
980	0.03676752195
981	0.03671354379
982	0.03669419138
983	0.03663633336
984	0.03659471347
985	0.03656970332
986	0.03653606156
987	0.03648745852
988	0.03645128817
989	0.03640262909
990	0.03639027691
991	0.03636951399
992	0.03634498133
993	0.0363032542
994	0.03627707352
995	0.03626239083
996	0.03622521487
997	0.03616463126
998	0.0361213204
999	0.03610798659
